Date,Asset,Platform,WellID,GrossProduction_boepd,NetProduction_boepd,Gas_mscfd,Oil_bopd,Uptime_pct,Status
2025-11-01,Block A,Alpha,A-02,2049.4,587.6,8377.6,605.0,95.1,Online
2025-10-22,Block A,Bravo,B-03,2004.7,574.7,8605.3,521.0,99.8,Online
2025-08-17,Tuna,Tuna-FPSO,T-01,280.7,140.3,1112.8,88.8,99.7,Online
2025-02-20,Block A,Alpha,A-04,1953.0,559.9,8252.9,530.1,94.5,Online
2025-07-26,Block A,Alpha,A-02,2036.6,583.9,8647.2,545.7,96.8,Online
2025-04-03,Block A,Alpha,A-02,1862.2,533.9,7075.4,642.3,99.5,Online
2025-07-13,Block A,Alpha,A-04,2134.4,611.9,8691.5,635.9,99.8,Online
2025-10-02,Tuna,Tuna-FPSO,T-01,276.8,138.4,1177.6,73.8,97.9,Online
2025-07-12,Tuna,Tuna-FPSO,T-03,274.0,137.0,1153.3,75.2,97.0,Online
2025-09-22,Block A,Alpha,A-01,2265.5,649.5,9487.2,629.8,98.8,Online
2025-02-20,Block A,Alpha,A-02,1865.8,534.9,7986.1,488.9,99.3,Online
2025-10-12,Block A,Alpha,A-01,1764.7,505.9,7095.1,541.4,94.4,Online
2025-09-07,Block A,Alpha,A-04,2041.6,585.3,8013.6,659.9,97.6,Online
2025-06-07,Block A,Alpha,A-02,2050.4,587.8,7842.7,698.2,94.7,Online
2025-01-05,Block A,Alpha,A-02,1711.3,490.6,6687.8,558.2,97.4,Online
2025-12-25,Block A,Bravo,B-03,1725.9,494.8,7431.2,444.7,96.9,Online
2025-10-10,Tuna,Tuna-FPSO,T-01,275.5,137.8,1048.8,94.7,99.2,Online
2025-01-18,Block A,Alpha,A-01,1706.4,489.2,6605.2,567.6,92.6,Online
2025-03-19,Block A,Alpha,A-04,1722.5,493.8,6916.8,529.9,99.9,Online
2025-03-01,Tuna,Tuna-FPSO,T-01,233.4,116.7,915.4,75.6,98.9,Online
2025-12-26,Block A,Bravo,B-01,1875.0,537.6,7278.1,620.1,98.6,Online
2025-01-23,Block A,Alpha,A-04,1870.9,536.4,7269.5,617.5,95.1,Online
2025-10-03,Block A,Bravo,B-02,2008.0,575.7,8120.9,607.8,98.1,Online
2025-08-13,Block A,Alpha,A-03,2126.6,609.7,8319.2,692.2,98.6,Online
2025-12-11,Tuna,Tuna-FPSO,T-03,267.9,133.9,1010.3,93.7,93.4,Online
2025-11-22,Tuna,Tuna-FPSO,T-03,215.0,107.5,856.4,67.4,98.6,Online
2025-03-22,Block A,Alpha,A-02,1799.5,515.9,7585.2,491.7,92.1,Online
2025-02-08,Block A,Bravo,B-01,1859.1,533.0,7103.5,634.4,97.5,Online
2025-08-07,Block A,Alpha,A-03,2208.3,633.1,9363.7,593.9,97.7,Online
2025-03-30,Block A,Alpha,A-02,1999.5,573.3,7959.5,627.2,92.4,Online
2025-10-21,Block A,Bravo,B-02,1820.2,521.9,7345.1,553.8,92.9,Online
2025-08-02,Block A,Bravo,B-02,2097.6,601.4,8946.3,555.1,99.3,Online
2025-06-20,Tuna,Tuna-FPSO,T-03,232.0,116.0,983.1,62.5,99.5,Online
2025-11-03,Block A,Bravo,B-03,1872.8,536.9,7860.6,517.5,94.2,Online
2025-07-17,Tuna,Tuna-FPSO,T-02,257.7,128.8,1119.1,64.7,92.8,Online
2025-08-01,Block A,Alpha,A-01,1874.8,537.5,7401.2,598.7,97.1,Online
2025-08-20,Block A,Bravo,B-01,1990.0,570.5,7842.0,637.9,98.0,Online
2025-07-24,Block A,Bravo,B-01,2005.3,574.9,8240.1,584.6,97.7,Online
2025-06-19,Block A,Bravo,B-02,565.9,162.2,2336.1,163.1,24.5,Online
2025-06-17,Block A,Bravo,B-02,624.7,179.1,2666.4,165.0,33.0,Online
2025-05-25,Block A,Alpha,A-04,1837.5,526.8,7683.4,512.8,93.6,Online
2025-07-16,Block A,Alpha,A-02,2233.1,640.2,8434.8,778.8,98.2,Online
2025-07-28,Tuna,Tuna-FPSO,T-02,275.4,137.7,1192.3,69.8,97.4,Online
2025-08-07,Tuna,Tuna-FPSO,T-03,283.2,141.6,1108.1,92.2,95.3,Online
2025-04-11,Block A,Alpha,A-01,1916.7,549.5,7370.8,645.9,96.8,Online
2025-05-06,Block A,Alpha,A-02,1870.6,536.3,7713.3,540.7,97.7,Online
2025-06-09,Block A,Alpha,A-02,2182.3,625.7,8405.2,733.1,92.9,Online
2025-11-13,Block A,Bravo,B-02,1696.6,486.4,6974.9,494.0,99.3,Online
2025-07-26,Tuna,Tuna-FPSO,T-01,242.6,121.3,1044.8,62.5,93.4,Online
2025-10-29,Block A,Alpha,A-02,2022.6,579.9,8136.9,619.7,99.6,Online
2025-09-11,Block A,Alpha,A-01,2145.8,615.2,8289.2,716.6,92.4,Online
2025-01-06,Tuna,Tuna-FPSO,T-02,251.0,125.5,980.5,81.9,93.0,Online
2025-02-10,Block A,Alpha,A-01,1757.7,503.9,7298.1,499.4,97.8,Online
2025-08-17,Block A,Alpha,A-01,1926.9,552.4,7690.3,601.0,93.6,Online
2025-12-07,Block A,Alpha,A-03,1776.1,509.2,7074.5,556.4,94.4,Online
2025-06-08,Block A,Bravo,B-01,1804.2,517.3,7058.8,587.2,98.6,Online
2025-11-29,Block A,Alpha,A-04,1688.6,484.1,7218.7,444.0,98.2,Online
2025-12-21,Block A,Bravo,B-03,1802.2,516.7,7054.6,585.9,98.8,Online
2025-12-06,Block A,Bravo,B-03,1921.1,550.8,7317.3,659.5,95.0,Online
2025-07-15,Block A,Bravo,B-01,2068.6,593.1,8260.3,644.4,96.5,Online
2025-11-16,Block A,Alpha,A-03,1621.5,464.9,6593.6,484.7,92.8,Online
2025-08-19,Block A,Alpha,A-04,1916.3,549.4,7626.1,601.5,98.7,Online
2025-01-27,Block A,Bravo,B-03,1636.1,469.1,6768.8,469.1,96.4,Online
2025-03-01,Block A,Bravo,B-02,1732.6,496.7,7287.9,476.1,98.5,Online
2025-08-04,Block A,Alpha,A-03,1790.9,513.5,7599.2,480.7,98.6,Online
2025-12-03,Tuna,Tuna-FPSO,T-02,230.1,115.0,985.2,60.2,95.9,Online
2025-12-19,Tuna,Tuna-FPSO,T-01,245.4,122.7,1048.9,64.6,99.5,Online
2025-03-17,Block A,Alpha,A-01,1929.4,553.2,8042.8,542.7,93.3,Online
2025-09-13,Block A,Alpha,A-01,1895.5,543.4,7183.5,657.0,95.5,Online
2025-09-10,Tuna,Tuna-FPSO,T-03,257.4,128.7,1067.7,73.3,95.8,Online
2025-09-17,Tuna,Tuna-FPSO,T-01,250.8,125.4,1002.4,78.0,95.5,Online
2025-04-25,Tuna,Tuna-FPSO,T-03,268.7,134.3,1059.8,86.0,93.8,Online
2025-04-02,Block A,Alpha,A-03,2206.3,632.5,8813.7,686.7,99.7,Online
2025-05-27,Tuna,Tuna-FPSO,T-01,255.8,127.9,1044.5,75.7,93.3,Online
2025-10-10,Block A,Bravo,B-03,1949.7,559.0,7974.6,574.8,92.7,Online
2025-01-21,Block A,Alpha,A-03,1826.1,523.5,7366.7,556.0,94.6,Online
2025-11-17,Block A,Bravo,B-01,1696.4,486.4,6852.9,514.9,99.3,Online
2025-01-16,Tuna,Tuna-FPSO,T-03,209.0,104.5,852.7,62.0,94.2,Online
2025-09-29,Block A,Bravo,B-03,1820.1,521.8,7584.6,512.4,98.8,Online
2025-04-06,Block A,Alpha,A-03,1934.4,554.6,8017.4,552.1,96.1,Online
2025-02-12,Block A,Bravo,B-03,1902.5,545.4,7988.2,525.2,94.4,Online
2025-06-16,Block A,Alpha,A-01,554.3,158.9,2238.7,168.3,33.7,Online
2025-11-28,Block A,Alpha,A-01,1733.0,496.9,6696.2,578.5,96.6,Online
2025-07-14,Tuna,Tuna-FPSO,T-01,290.4,145.2,1250.0,74.9,96.8,Online
2025-05-19,Block A,Bravo,B-01,1974.9,566.2,8401.0,526.5,95.6,Online
2025-02-26,Tuna,Tuna-FPSO,T-03,243.6,121.8,987.7,73.3,96.6,Online
2025-08-20,Tuna,Tuna-FPSO,T-02,299.4,149.7,1213.5,90.2,99.1,Online
2025-07-29,Tuna,Tuna-FPSO,T-03,256.3,128.2,989.1,85.8,93.0,Online
2025-10-17,Tuna,Tuna-FPSO,T-03,282.9,141.4,1124.7,89.0,99.6,Online
2025-09-08,Tuna,Tuna-FPSO,T-03,269.6,134.8,1105.3,79.0,96.2,Online
2025-01-29,Tuna,Tuna-FPSO,T-02,233.5,116.8,969.9,66.3,95.9,Online
2025-04-07,Block A,Bravo,B-01,1880.0,539.0,7749.1,544.0,98.7,Online
2025-11-28,Tuna,Tuna-FPSO,T-02,220.2,110.1,879.7,68.5,97.1,Online
2025-07-24,Block A,Alpha,A-03,2204.7,632.1,8548.1,730.9,98.5,Online
2025-06-10,Tuna,Tuna-FPSO,T-02,261.3,130.7,1112.6,69.5,97.7,Online
2025-06-03,Block A,Alpha,A-02,1839.9,527.5,7577.1,533.5,94.5,Online
2025-08-23,Block A,Alpha,A-03,1751.9,502.3,6932.7,556.6,97.5,Online
2025-06-25,Block A,Bravo,B-01,1768.8,507.1,6840.9,589.3,93.2,Online
2025-10-09,Block A,Alpha,A-01,1913.1,548.5,7918.9,547.8,92.2,Online
2025-11-05,Block A,Alpha,A-01,1637.2,469.4,6474.1,521.0,96.6,Online
2025-12-02,Block A,Bravo,B-01,1772.5,508.2,6958.3,572.8,98.3,Online
2025-03-17,Block A,Alpha,A-04,1863.8,534.4,7997.4,484.9,92.7,Online
2025-02-17,Block A,Bravo,B-02,1838.6,527.1,7862.6,483.0,92.7,Online
2025-11-12,Block A,Alpha,A-04,1774.4,508.7,7179.4,536.6,93.6,Online
2025-11-17,Block A,Bravo,B-02,1773.1,508.3,7255.6,522.1,96.8,Online
2025-04-06,Block A,Bravo,B-01,2052.3,588.4,8751.6,543.4,98.8,Online
2025-10-10,Block A,Bravo,B-02,1926.7,552.4,8034.3,541.5,95.6,Online
2025-05-28,Block A,Alpha,A-02,1910.9,547.9,8250.4,488.4,99.8,Online
2025-11-02,Tuna,Tuna-FPSO,T-03,224.7,112.3,873.7,74.1,93.7,Online
2025-11-24,Block A,Alpha,A-01,2006.7,575.3,8718.1,503.6,96.4,Online
2025-06-01,Tuna,Tuna-FPSO,T-02,237.5,118.8,987.3,67.3,98.0,Online
2025-04-23,Tuna,Tuna-FPSO,T-01,264.9,132.4,1075.1,79.5,96.4,Online
2025-12-31,Block A,Alpha,A-01,1854.4,531.7,7837.0,503.2,92.1,Online
2025-05-11,Block A,Bravo,B-03,2223.2,637.4,9546.2,577.3,97.1,Online
2025-11-05,Tuna,Tuna-FPSO,T-02,245.0,122.5,944.0,82.2,92.8,Online
2025-03-27,Tuna,Tuna-FPSO,T-02,228.3,114.2,908.0,71.7,95.5,Online
2025-09-18,Block A,Alpha,A-04,2209.2,633.4,9311.3,603.8,96.4,Online
2025-10-04,Block A,Bravo,B-03,2264.1,649.1,9364.8,649.5,96.5,Online
2025-08-11,Tuna,Tuna-FPSO,T-01,279.9,139.9,1173.5,77.6,97.2,Online
2025-12-04,Tuna,Tuna-FPSO,T-02,259.9,129.9,1052.0,78.5,93.3,Online
2025-02-04,Block A,Bravo,B-03,1653.9,474.2,7031.2,441.6,97.6,Online
2025-01-22,Block A,Bravo,B-02,1853.4,531.4,7733.3,520.1,99.2,Online
2025-11-08,Block A,Bravo,B-03,1800.7,516.3,7730.5,467.9,93.6,Online
2025-11-22,Block A,Alpha,A-03,1611.1,461.9,6478.0,494.2,95.7,Online
2025-01-30,Block A,Alpha,A-03,1634.0,468.5,6360.4,537.4,93.1,Online
2025-01-02,Block A,Bravo,B-03,1971.7,565.3,7695.2,644.9,92.3,Online
2025-05-15,Block A,Bravo,B-03,1894.4,543.1,7473.0,605.9,98.0,Online
2025-04-04,Block A,Alpha,A-02,1920.8,550.7,8256.7,497.2,98.6,Online
2025-05-13,Block A,Alpha,A-03,1939.6,556.1,7933.3,571.8,95.6,Online
2025-10-14,Block A,Alpha,A-03,2073.1,594.4,8313.1,639.8,93.2,Online
2025-06-12,Block A,Alpha,A-04,656.8,188.3,2585.8,211.0,22.6,Online
2025-01-17,Tuna,Tuna-FPSO,T-03,268.5,134.2,1044.6,88.4,93.7,Online
2025-10-19,Block A,Bravo,B-01,1935.0,554.8,7828.8,585.2,99.9,Online
2025-03-20,Block A,Alpha,A-04,1892.3,542.5,7176.5,655.0,99.1,Online
2025-02-10,Block A,Bravo,B-01,1845.4,529.1,7267.2,592.4,99.7,Online
2025-07-06,Block A,Alpha,A-01,1873.1,537.0,7390.5,598.9,98.5,Online
2025-05-09,Tuna,Tuna-FPSO,T-03,246.2,123.1,1044.2,66.2,99.4,Online
2025-07-31,Block A,Bravo,B-03,2167.8,621.5,9054.2,606.7,96.0,Online
2025-08-11,Block A,Bravo,B-01,1983.5,568.7,7652.1,664.2,95.7,Online
2025-01-30,Block A,Alpha,A-04,1690.9,484.8,6382.3,590.5,98.0,Online
2025-12-31,Block A,Bravo,B-01,1821.8,522.3,6873.4,636.7,97.0,Online
2025-07-26,Block A,Bravo,B-01,1940.6,556.4,7390.3,666.4,97.1,Online
2025-08-29,Block A,Bravo,B-02,1933.3,554.3,7686.2,608.1,98.5,Online
2025-06-23,Tuna,Tuna-FPSO,T-01,260.7,130.3,1102.5,70.6,93.1,Online
2025-07-18,Block A,Bravo,B-03,2168.4,621.7,8638.2,679.0,96.9,Online
2025-06-05,Block A,Bravo,B-01,2100.2,602.1,8752.6,591.1,96.6,Online
2025-04-18,Block A,Alpha,A-04,2133.3,611.6,8491.9,669.2,96.7,Online
2025-06-19,Block A,Alpha,A-04,554.0,158.8,2103.7,191.3,37.6,Online
24/01/2025,Block A,Bravo,B-02,1858.2,532.7,7874.6,500.5,98.0,Online
2025-04-10,Block A,Alpha,A-01,1818.8,521.4,7046.8,603.8,99.7,Online
2025-10-11,Block A,Bravo,B-03,2007.1,575.4,8674.4,511.5,94.4,Online
2025-05-08,Tuna,Tuna-FPSO,T-01,255.6,127.8,1061.3,72.6,94.5,Online
2025-04-17,Block A,Bravo,B-02,1759.7,504.5,7519.3,463.3,99.7,Online
2025-10-15,Block A,Alpha,A-03,1808.7,518.6,7277.4,554.0,92.3,Online
2025-11-15,Tuna,Tuna-FPSO,T-01,222.8,111.4,952.6,58.6,94.5,Online
2025-10-05,Block A,Alpha,A-04,2128.1,610.1,8243.4,706.8,93.3,Online
2025-12-17,Tuna,Tuna-FPSO,T-01,266.2,133.1,1099.4,76.7,99.8,Online
2025-12-19,Block A,Bravo,B-01,1709.5,490.1,6596.6,572.2,94.7,Online
2025-04-27,Tuna,Tuna-FPSO,T-02,254.3,127.2,1049.6,73.3,97.9,Online
2025-09-11,Tuna,Tuna-FPSO,T-02,267.2,133.6,1075.7,81.7,94.2,Online
2025-07-07,Tuna,Tuna-FPSO,T-03,243.0,121.5,1013.2,68.3,95.9,Online
2025-07-12,Block A,Bravo,B-01,2227.9,638.7,9295.6,625.2,94.7,Online
2025-08-14,Tuna,Tuna-FPSO,T-03,264.0,132.0,1101.4,74.1,95.1,Online
2025-08-09,Block A,Alpha,A-01,2044.0,586.0,8737.8,537.5,92.2,Online
2025-03-20,Tuna,Tuna-FPSO,T-01,231.6,115.8,1004.0,58.5,95.5,Online
2025-12-22,Tuna,Tuna-FPSO,T-03,230.3,115.2,889.4,77.0,98.3,Online
2025-10-16,Block A,Alpha,A-03,1799.2,515.8,7228.7,552.9,94.1,Online
2025-01-17,Tuna,Tuna-FPSO,T-01,238.2,119.1,959.2,72.8,98.9,Online
2025-11-19,Block A,Alpha,A-04,1850.2,530.5,7693.9,523.7,97.6,Online
2025-06-13,Tuna,Tuna-FPSO,T-01,250.6,125.3,1074.5,65.3,94.5,Online
2025-09-07,Tuna,Tuna-FPSO,T-03,241.8,120.9,950.6,77.9,95.1,Online
2025-10-17,Block A,Bravo,B-01,1793.9,514.3,7713.2,464.0,97.8,Online
2025-02-08,Tuna,Tuna-FPSO,T-02,216.2,108.1,832.5,72.7,98.3,Online
2025-06-08,Block A,Alpha,A-02,1934.7,554.7,7651.4,615.5,98.6,Online
2025-04-20,Tuna,Tuna-FPSO,T-01,267.0,133.5,1035.7,88.4,92.2,Online
2025-09-28,Tuna,Tuna-FPSO,T-03,298.9,149.4,1196.3,92.6,92.2,Online
2025-12-01,Block A,Bravo,B-03,1714.5,491.5,7028.7,502.7,96.3,Online
2025-08-08,Block A,Bravo,B-01,2267.6,650.1,8627.2,780.2,94.8,Online
2025-04-04,Block A,Alpha,A-03,2094.6,600.5,8437.9,639.8,92.4,Online
2025-10-31,Block A,Bravo,B-02,2049.8,587.7,8787.6,534.7,97.7,Online
2025-04-06,Block A,Bravo,B-02,2292.7,657.3,9256.9,696.7,96.4,Online
2025-06-27,Block A,Bravo,B-02,2031.1,582.3,7947.0,660.9,99.9,Online
2025-02-05,Tuna,Tuna-FPSO,T-01,210.8,105.4,891.1,57.2,94.8,Online
2025-04-04,Block A,Alpha,A-04,1951.8,559.6,7940.0,582.8,99.6,Online
2025-10-30,Block A,Alpha,A-01,1984.6,569.0,7619.7,670.9,99.8,Online
2025-01-15,Tuna,Tuna-FPSO,T-01,214.5,107.2,914.5,56.8,93.5,Online
2025-04-22,Block A,Bravo,B-02,2198.1,630.2,9557.9,550.2,97.0,Online
2025-07-18,Tuna,Tuna-FPSO,T-03,239.1,119.5,1013.4,64.4,94.6,Online
2025-09-05,Block A,Bravo,B-01,2165.4,620.8,9125.1,592.1,92.3,Online
2025-06-07,Block A,Bravo,B-03,1981.1,568.0,8460.0,522.5,96.6,Online
2025-04-20,Tuna,Tuna-FPSO,T-02,256.4,128.2,994.3,85.0,92.8,Online
2025-02-18,Tuna,Tuna-FPSO,T-03,233.2,116.6,950.7,69.3,97.8,Online
2025-03-15,Block A,Alpha,A-01,0,0,0,0,96.2,Online
2025-05-23,Block A,Bravo,B-01,2115.8,606.6,9025.8,559.6,92.7,Online
2025-05-26,Block A,Alpha,A-01,2243.5,643.2,9510.4,603.8,99.5,Online
2025-08-09,Block A,Bravo,B-02,2078.4,595.9,7874.3,720.8,98.0,Online
2025-03-16,Block A,Alpha,A-03,1973.8,565.9,8548.9,499.9,93.8,Online
2025-01-14,Block A,Bravo,B-03,1824.9,523.2,7894.0,463.9,95.2,Online
2025-06-14,Block A,Bravo,B-03,657.9,188.6,2490.2,228.6,33.6,Online
2025-01-25,Block A,Bravo,B-02,1852.6,531.1,7130.1,623.3,95.6,Online
2025-01-13,Block A,Alpha,A-04,1618.8,464.1,6418.5,512.2,97.4,Online
2025-07-04,Block A,Bravo,B-03,2059.3,590.4,7841.0,707.4,96.1,Online
2025-06-13,Tuna,Tuna-FPSO,T-03,287.0,143.5,1090.8,98.9,93.2,Online
2025-07-06,Tuna,Tuna-FPSO,T-03,284.7,142.3,1107.9,93.7,95.6,Online
2025-04-06,Tuna,Tuna-FPSO,T-02,262.1,131.1,1125.0,68.1,94.5,Online
2025-07-14,Block A,Bravo,B-01,2097.1,601.2,8390.5,650.5,93.3,Online
2025-01-25,Block A,Bravo,B-01,1882.2,539.6,7428.2,601.5,95.9,Online
2025-09-24,Block A,Alpha,A-01,2154.1,617.6,9170.3,573.0,96.5,Online
2025-12-09,Tuna,Tuna-FPSO,T-01,232.9,116.5,887.0,80.0,95.7,Online
2025-07-09,Block A,Bravo,B-02,1980.3,567.8,8187.1,568.7,94.3,Online
2025-06-08,Tuna,Tuna-FPSO,T-03,260.8,130.4,1114.4,68.7,99.2,Online
2025-01-04,Tuna,Tuna-FPSO,T-01,223.3,111.7,970.7,55.9,97.2,Online
2025-10-23,Block A,Bravo,B-02,2057.2,589.8,8663.2,563.6,92.1,Online
2025-08-28,Block A,Alpha,A-03,2172.2,622.8,8853.0,645.8,94.1,Online
2025-02-10,Tuna,Tuna-FPSO,T-01,237.1,118.5,936.9,75.6,97.7,Online
2025-05-23,Tuna,Tuna-FPSO,T-02,250.2,125.1,1026.5,73.2,92.0,Online
2025-01-02,Block A,Alpha,A-04,1906.5,546.6,7904.1,543.7,96.9,Online
2025-06-20,Block A,Bravo,B-03,567.4,162.7,2387.1,155.8,24.6,Online
2025-05-09,Block A,Alpha,A-03,1822.9,522.6,7617.0,509.6,94.3,Online
2025-11-23,Tuna,Tuna-FPSO,T-02,255.5,127.8,1089.4,67.7,96.6,Online
2025-10-07,Tuna,Tuna-FPSO,T-01,278.2,139.1,1096.1,89.2,95.2,Online
2025-05-31,Block A,Bravo,B-01,2113.8,606.0,8086.5,719.6,96.6,Online
2025-08-13,Block A,Alpha,A-04,2035.9,583.7,8018.6,653.4,93.3,Online
2025-09-25,Block A,Bravo,B-03,1968.4,564.3,8121.9,568.1,92.1,Online
2025-09-19,Block A,Alpha,A-03,1753.6,502.8,7345.5,487.1,98.1,Online
2025-01-16,Block A,Alpha,A-01,1792.7,514.0,7266.5,539.9,98.1,Online
2025-02-04,Tuna,Tuna-FPSO,T-02,217.6,108.8,925.7,58.0,96.4,Online
2025-11-14,Block A,Alpha,A-04,1581.9,453.5,6254.4,503.6,99.9,Online
2025-04-20,Block A,Alpha,A-02,1939.9,556.2,7944.1,570.2,95.2,Online
2025-03-28,Block A,Bravo,B-03,1754.7,503.1,7551.9,452.6,92.9,Online
2025-04-06,Block A,Alpha,A-02,2007.8,575.6,8440.8,552.5,99.2,Online
2025-01-18,Tuna,Tuna-FPSO,T-02,251.8,125.9,1021.4,75.7,92.6,Online
2025-10-12,Block A,Bravo,B-01,2002.9,574.2,8214.3,586.6,93.2,Online
2025-12-23,Block A,Alpha,A-01,1959.4,561.8,7982.8,583.1,93.6,Online
2025-05-07,Block A,Bravo,B-02,2090.6,599.4,8641.2,600.7,98.7,Online
2025-10-26,Tuna,Tuna-FPSO,T-02,264.1,132.1,1119.1,71.2,99.2,Online
2025-07-01,Tuna,Tuna-FPSO,T-03,289.3,144.7,1217.2,79.4,94.5,Online
2025-07-22,Block A,Alpha,A-01,1931.0,553.6,7718.7,600.2,99.9,Online
2025-06-15,Tuna,Tuna-FPSO,T-01,276.2,138.1,1119.7,83.1,99.1,Online
2025-11-27,Tuna,Tuna-FPSO,T-01,228.3,114.2,897.6,73.5,96.5,Online
2025-09-29,Block A,Bravo,B-02,1795.7,514.8,7015.8,586.1,93.6,Online
2025-07-07,Block A,Alpha,A-04,2071.2,593.8,8200.1,657.4,92.2,Online
2025-06-24,Block A,Bravo,B-03,643.4,184.5,2635.0,189.1,31.2,Online
2025-05-24,Tuna,Tuna-FPSO,T-02,237.7,118.8,954.8,73.1,94.2,Online
2025-09-14,Block A,Bravo,B-03,1807.7,518.3,7102.1,583.2,95.5,Online
2025-07-10,Block A,Bravo,B-03,1963.1,562.8,7489.2,671.9,98.1,Online
2025-01-29,Block A,Bravo,B-01,1652.7,473.8,6837.6,473.8,92.2,Online
2025-04-14,Block A,Alpha,A-03,2248.8,644.7,9620.7,590.1,98.5,Online
2025-11-29,Tuna,Tuna-FPSO,T-03,246.9,123.5,951.7,82.8,97.1,Online
2025-01-21,Tuna,Tuna-FPSO,T-02,238.6,119.3,999.5,66.3,95.3,Online
2025-09-17,Block A,Alpha,A-04,1812.0,519.5,7563.7,507.9,97.6,Online
2025-07-10,Block A,Alpha,A-01,1989.1,570.3,8363.9,547.1,95.0,Online
2025-05-13,Block A,Bravo,B-02,1955.8,560.7,8483.0,493.2,96.5,Online
2025-01-30,Block A,Bravo,B-01,1693.6,485.6,7076.1,473.6,96.0,Online
2025-03-07,Tuna,Tuna-FPSO,T-02,245.1,122.5,1032.5,67.1,99.6,Online
2025-03-05,Block A,Alpha,A-03,1868.9,535.8,7411.9,591.0,96.6,Online
2025-01-05,Tuna,Tuna-FPSO,T-03,219.6,109.8,955.2,54.9,98.7,Online
2025-08-10,Block A,Alpha,A-04,2050.2,587.8,8498.2,585.0,93.6,Online
2025-01-24,Block A,Bravo,B-03,1631.7,467.8,7062.8,414.0,93.1,Online
2025-10-11,Block A,Bravo,B-01,2108.3,604.4,8506.2,641.7,92.0,Online
2025-07-10,Block A,Alpha,A-03,2083.4,597.3,8249.7,661.0,98.0,Online
2025-10-17,Block A,Alpha,A-01,1887.2,541.1,7265.0,634.6,99.2,Online
2025-03-26,Block A,Alpha,A-03,1643.8,471.3,7145.5,411.8,97.3,Online
2025-04-13,Block A,Alpha,A-01,2168.4,621.7,8947.0,625.8,96.2,Online
2025-12-28,Block A,Bravo,B-03,1658.3,475.4,6503.0,537.1,96.4,Online
2025-07-27,Tuna,Tuna-FPSO,T-01,274.7,137.3,1079.6,88.6,95.4,Online
2025-02-15,Block A,Alpha,A-04,1867.2,535.3,7255.4,616.3,99.7,Online
2025-06-10,Block A,Alpha,A-02,647.8,185.7,2691.0,183.8,33.8,Online
2025-05-28,Block A,Alpha,A-03,1872.5,536.8,7673.2,549.5,99.3,Online
2025-11-23,Block A,Alpha,A-01,1763.1,505.5,7569.1,458.1,97.8,Online
2025-01-29,Tuna,Tuna-FPSO,T-03,227.6,113.8,957.7,62.5,92.9,Online
2025-09-20,Block A,Alpha,A-02,2129.6,610.6,8519.4,660.7,93.9,Online
2025-01-04,Block A,Alpha,A-03,2000.2,573.5,7897.5,638.6,92.5,Online
2025-05-04,Block A,Alpha,A-01,2072.4,594.2,8027.9,688.3,97.7,Online
2025-02-15,Block A,Alpha,A-01,1856.0,532.1,7053.6,639.9,95.3,Online
2025-11-29,Block A,Bravo,B-03,1928.9,553.0,8266.2,503.7,97.2,Online
2025-02-05,Block A,Bravo,B-02,1807.9,518.3,7852.1,454.1,96.4,Online
2025-06-29,Tuna,Tuna-FPSO,T-03,239.0,119.5,928.0,79.0,92.7,Online
2025-05-31,Block A,Bravo,B-02,1863.5,534.3,7585.4,555.7,95.0,Online
2025-11-23,Tuna,Tuna-FPSO,T-01,275.4,137.7,1061.4,92.4,94.7,Online
2025-01-12,Block A,Alpha,A-04,1708.5,489.8,6686.0,555.7,97.1,Online
2025-06-15,Block A,Bravo,B-03,594.9,170.6,2479.1,167.5,33.3,Online
2025-07-28,Block A,Alpha,A-01,1756.7,503.6,7366.5,486.6,99.6,Online
2025-07-25,Tuna,Tuna-FPSO,T-03,275.0,137.5,1122.2,81.5,92.6,Online
2025-02-12,Tuna,Tuna-FPSO,T-01,251.1,125.5,1024.2,74.5,97.7,Online
2025-07-19,Block A,Alpha,A-01,2031.3,582.4,8129.5,629.7,96.9,Online
2025-01-02,Block A,Alpha,A-01,1673.7,479.8,6531.1,547.7,94.3,Online
2025-11-16,Block A,Bravo,B-01,1962.9,562.8,8491.1,498.9,94.1,Online
2025-08-29,Tuna,Tuna-FPSO,T-01,250.0,125.0,987.6,79.7,96.5,Online
2025-04-09,Tuna,Tuna-FPSO,T-03,264.3,132.2,1002.4,91.5,96.6,Online
2025-05-08,Tuna,Tuna-FPSO,T-03,246.9,123.5,976.5,78.5,95.5,Online
2025-11-09,Block A,Alpha,A-03,1968.7,564.4,8453.8,511.1,99.8,Online
2025-01-19,Block A,Bravo,B-03,1914.1,548.8,8119.4,514.2,96.4,Online
2025-10-13,Block A,Alpha,A-03,2256.9,647.1,9512.6,616.8,92.2,Online
2025-06-30,Block A,Alpha,A-04,2099.8,602.0,8679.0,603.4,94.7,Online
2025-08-02,Block A,Bravo,B-01,1857.6,532.6,7209.7,614.5,96.4,Online
2025-03-02,Block A,Bravo,B-01,1892.1,542.5,8230.5,473.0,96.4,Online
2025-11-21,Block A,Bravo,B-01,1985.8,569.3,7915.9,621.0,94.2,Online
2025-01-28,Block A,Bravo,B-01,1883.4,540.0,7741.1,548.7,96.5,Online
2025-03-19,Block A,Bravo,B-01,1964.8,563.3,8122.1,564.4,98.7,Online
